PostAuthorKey,CommenterKey,InteractionCount,UniquePostsCommented,WithinWindowCount,MedianDeltaMinutes,MinDeltaMinutes,SelfCommentCount
id:hypeboy,id:orangein0775,2,2,0,9.350000000000001,8.3,0
id:hypeboy,id:placebo,2,2,0,33.49166666666667,7.55,0
id:hypeboy,id:sonhh,2,2,0,17.916666666666664,11.866666666666667,0
id:hypeboy,id:wind1123,2,2,0,6.25,5.183333333333334,0
id:hypeboy,id:yelloweyes,2,2,0,231.88333333333335,20.983333333333334,0
id:hypeboy,id:yun9h1,2,2,0,12.441666666666666,8.616666666666667,0
id:impactx84,id:10bergi,2,2,0,6.175000000000001,5.7,0
id:impactx84,id:IGoHigh18,2,2,0,38.525,33.916666666666664,0
id:impactx84,id:MementoMori,2,2,0,153.80833333333334,139.0,0
id:impactx84,id:YoLaTengo,2,2,0,7.3500000000000005,5.9,0
id:impactx84,id:consul,2,2,0,27.15833333333333,21.283333333333335,0
id:impactx84,id:itemptu2,2,2,0,7.6083333333333325,7.083333333333333,0
id:impactx84,id:kaoruchan,2,2,0,23.96666666666667,7.95,0
id:impactx84,id:kimdw22,2,2,0,59.68333333333334,5.416666666666667,0
id:impactx84,id:kokand1912,2,2,0,72.725,35.916666666666664,0
id:impactx84,id:kokomong,2,2,0,9.558333333333334,9.383333333333333,0
id:impactx84,id:makaloni,2,2,0,11.575,9.716666666666667,0
id:impactx84,id:oasiticjoo19,2,2,0,19.75,11.583333333333334,0
id:impactx84,id:rkarlaos1,2,2,0,449.14166666666665,312.81666666666666,0
id:impactx84,id:seungman98,2,2,0,38.333333333333336,5.416666666666667,0
id:impactx84,id:sinn556i,2,2,0,11.791666666666668,7.55,0
id:impactx84,id:summernight,2,2,0,25.266666666666666,10.45,0
id:impactx84,id:tkrldh,2,2,0,13.533333333333333,7.683333333333334,0
id:impactx84,id:zxcvbnm00765,2,2,0,20.90833333333333,19.366666666666667,0
id:jeffkent,id:kanoutsider,2,2,0,50.18333333333334,6.216666666666667,0
id:jejajj9,id:BlackEyes23,2,2,0,13.816666666666666,10.65,0
id:jejajj9,id:BongGu1103,2,2,0,72.73333333333333,41.15,0
id:jj1211,id:yjkown,2,2,0,213.6833333333333,11.4,0
id:joohakmoo,id:kapfazo,2,2,0,11.808333333333334,7.583333333333333,0
id:joohakmoo,id:okao,2,2,0,19.566666666666666,15.333333333333334,0
id:jun2312,id:oasiticjoo19,2,2,0,9.916666666666668,8.766666666666667,0
id:jun2312,id:placebo,2,2,0,11.883333333333333,9.0,0
id:juventus82,id:bulbol,2,2,0,28.116666666666667,16.016666666666666,0
id:juventus82,id:grit,2,2,0,20.03333333333333,5.883333333333334,0
id:juventus82,id:roe2k,2,2,0,203.475,29.4,0
id:kaizennf,id:dlawls,2,2,0,31.69166666666667,16.533333333333335,0
id:kaizennf,id:shkj22,2,2,0,9.583333333333332,6.5,0
id:keias1024,id:gum0510,2,2,0,6.65,6.2,0
id:kim2pac,id:leoperiseus,2,2,0,23.46666666666667,7.816666666666666,0
id:kimdel77,id:hjsa2004,2,2,0,9.616666666666667,8.133333333333333,0
id:kimdel77,id:rascol,2,2,0,24.766666666666666,6.566666666666666,0
id:kimdel77,id:tkrldh,2,2,0,26.7,8.233333333333333,0
id:kimpo,id:bluepillz,2,2,0,236.225,5.8,0
id:kohs98,id:deportivo7,2,2,0,19.491666666666667,15.333333333333334,0
id:kohs98,id:vnweq956,2,2,0,36.61666666666667,31.783333333333335,0
id:kokomong,id:BongGu1103,2,2,0,10.95,7.416666666666667,0
id:kokomong,id:rkarlaos1,2,2,0,255.53333333333333,88.8,0
id:kokomong,id:tkrldh,2,2,0,6.083333333333333,5.816666666666666,0
id:kp5189jp,id:pearson19,2,2,0,41.25833333333333,27.45,0
id:kyoijjoo,id:新) 허정무(blue123,2,2,0,21.3,8.25,0
id:leed7584,id:dleoduq1234,2,2,0,8.691666666666666,7.483333333333333,0
id:lfcthismeans,id:eiskzm,2,2,0,9.825,8.516666666666667,0
id:lfcthismeans,id:kicheon,2,2,0,58.90833333333333,12.766666666666667,0
id:lfcthismeans,id:maya0501,2,2,0,16.05,9.9,0
id:lfcthismeans,id:mingzzi,2,2,0,20.308333333333334,5.266666666666667,0
id:lfcthismeans,id:realysoccer,2,2,0,18.116666666666667,16.883333333333333,0
id:lfcthismeans,id:sonhh,2,2,0,8.208333333333334,7.866666666666666,0
id:lh1440,id:lh1440,2,2,0,7.133333333333333,6.583333333333333,2
id:life13579,id:xavi08,2,2,0,317.69166666666666,152.75,0
id:liking83,id:BongGu1103,2,2,0,19.758333333333333,17.6,0
id:luna7742,id:bulbol,2,2,0,9.541666666666666,6.866666666666666,0
id:luna7742,id:juventus82,2,2,0,7.75,5.883333333333334,0
id:luna7742,id:kaizennf,2,2,0,43.18333333333334,23.616666666666667,0
id:luna7742,id:kanoutsider,2,2,0,5.941666666666666,5.75,0
id:makaloni,id:malwool,2,2,0,13.216666666666667,11.033333333333333,0
id:makaloni,id:monkjm,2,2,0,17.741666666666667,10.183333333333334,0
id:malwool,id:boba1983,2,2,0,7.683333333333334,5.683333333333334,0
id:malwool,id:juventus82,2,2,0,10.725,7.5,0
id:masok01,id:dlawls,2,2,0,12.641666666666667,7.666666666666667,0
id:masterplan5,id:bluepillz,2,2,0,10.275,7.866666666666666,0
id:masterplan5,id:cauking,2,2,0,24.599999999999998,5.166666666666667,0
id:masterplan5,id:monkjm,2,2,0,10.941666666666666,8.05,0
id:masterplan5,id:placebo,2,2,0,210.3,45.03333333333333,0
id:mhp3rd,id:chakagesalja,2,2,0,15.166666666666668,6.216666666666667,0
id:mhp3rd,id:donka,2,2,0,16.191666666666666,11.783333333333333,0
id:mhp3rd,id:ehihoho,2,2,0,181.34166666666664,83.1,0
id:mhp3rd,id:roe2k,2,2,0,65.85833333333333,25.45,0
id:mhp3rd,id:sonhh,2,2,0,44.141666666666666,8.1,0
id:mnyj,id:hypeboy,2,2,0,20.15,7.15,0
id:modern21,id:forest,2,2,0,11.408333333333333,9.533333333333333,0
id:modern21,id:horizon,2,2,0,14.85,13.85,0
id:modern21,id:oasiticjoo19,2,2,0,8.75,5.8,0
id:modern21,id:roe2k,2,2,0,50.725,26.266666666666666,0
id:modern21,id:vnweq956,2,2,0,93.48333333333333,7.0,0
id:naco16,id:kapfazo,2,2,0,11.716666666666665,11.7,0
id:naco16,id:kimga333,2,2,0,17.35,15.65,0
id:naco16,id:leoperiseus,2,2,0,7.191666666666666,6.866666666666666,0
id:naco16,id:maya0501,2,2,0,25.975,15.983333333333333,0
id:naco16,id:redgundam,2,2,0,92.90833333333333,17.433333333333334,0
id:naco16,id:regnier,2,2,0,26.84166666666667,25.083333333333332,0
id:naco16,id:riverpine,2,2,0,10.333333333333334,7.883333333333334,0
id:naco16,id:sta0505,2,2,0,20.45,12.15,0
id:naco16,id:striker18,2,2,0,60.15,24.2,0
id:naco16,id:tkrldh,2,2,0,25.741666666666667,21.383333333333333,0
id:naco16,id:zero080,2,2,0,6.316666666666666,5.566666666666666,0
id:ninety5mph,id:erai7007,2,2,0,184.03333333333333,59.56666666666667,0
id:ninety5mph,id:oasiticjoo19,2,2,0,6.225,5.7,0
id:niwoong1,id:roe2k,2,2,0,29.549999999999997,8.316666666666666,0
id:novacane,id:klay5587,2,2,0,276.15833333333336,9.25,0
id:novacane,id:yeodarl,2,2,0,1439.2916666666665,1302.55,0
id:oasiticjoo19,id:monkjm,2,2,0,153.80833333333334,16.3,0
id:oasiticjoo19,id:okao,2,2,0,6.449999999999999,6.1,0
id:oasiticjoo19,id:spiderman91,2,2,0,223.14166666666668,29.85,0
id:oasiticjoo19,id:stynerkn,2,2,0,125.85833333333333,16.533333333333335,0
id:pearson19,id:HENSON05,2,2,0,270.40833333333336,11.316666666666666,0
id:pearson19,id:cubana,2,2,0,48.625,46.5,0
id:pearson19,id:cytokine1234,2,2,0,13.691666666666666,5.7,0
id:pearson19,id:hkwo031,2,2,0,17.625,15.9,0
id:pearson19,id:monkjm,2,2,0,14.625,13.083333333333334,0
id:pearson19,id:redgundam,2,2,0,29.566666666666666,28.25,0
id:pearson19,id:sonhh,2,2,0,225.00833333333333,14.883333333333333,0
id:pearson19,id:stabbie81,2,2,0,52.71666666666667,12.466666666666667,0
id:pearson19,id:taz79,2,2,0,34.074999999999996,15.1,0
id:pearson19,id:zxcvv,2,2,0,13.441666666666666,11.85,0
id:pearson19,id:新) 허정무(blue123,2,2,0,10.341666666666667,7.733333333333333,0
id:placebo,id:cubana,2,2,0,41.949999999999996,13.55,0
id:pucrinyesir,id:ehdtks9286,2,2,0,29.80833333333333,27.716666666666665,0
id:pucrinyesir,id:krttdragon,2,2,0,154.36666666666665,10.966666666666667,0
id:pucrinyesir,id:redgundam,2,2,0,20.475,8.883333333333333,0
id:pucrinyesir,id:redondor,2,2,0,14.216666666666667,8.433333333333334,0
id:pucrinyesir,id:roe2k,2,2,0,245.10833333333332,83.7,0
id:pucrinyesir,id:sidlove,2,2,0,65.8,20.65,0
id:pucrinyesir,id:taz79,2,2,0,42.724999999999994,13.833333333333334,0
id:pucrinyesir,id:timediver,2,2,0,564.2666666666667,11.816666666666666,0
id:pucrinyesir,id:wenli,2,2,0,8.3,7.1,0
id:qhdtlsdl,id:FeelingGood,2,2,0,8.641666666666667,6.983333333333333,0
id:qhdtlsdl,id:arteta8,2,2,0,18.35,6.25,0
id:qhdtlsdl,id:footpodo,2,2,0,113.40833333333333,5.116666666666666,0
id:qhdtlsdl,id:shkj22,2,2,0,17.583333333333332,5.283333333333333,0
id:qnflsdl,id:armwear,2,2,0,425.9416666666667,354.35,0
id:qnflsdl,id:bluepillz,2,2,0,254.375,22.433333333333334,0
id:qnflsdl,id:bulbol,2,2,0,6.833333333333333,5.466666666666667,0
id:qnflsdl,id:hjs3191,2,2,0,82.23333333333335,35.95,0
id:qnflsdl,id:kaizennf,2,2,0,15.991666666666667,6.433333333333334,0
id:qnflsdl,id:kanginmom,2,2,0,15.183333333333334,10.766666666666667,0
id:qnflsdl,id:kanoutsider,2,2,0,15.033333333333333,5.516666666666667,0
id:qnflsdl,id:kdd0902,2,2,0,728.0416666666666,13.616666666666667,0
id:qnflsdl,id:kiriman,2,2,0,34.233333333333334,8.633333333333333,0
id:qnflsdl,id:kjssid,2,2,0,932.1583333333334,31.166666666666668,0
id:qnflsdl,id:minami89,2,2,0,9.991666666666667,6.9,0
id:qnflsdl,id:oasiticjoo19,2,2,0,11.658333333333333,8.966666666666667,0
id:qnflsdl,id:okao,2,2,0,10.575,5.716666666666667,0
id:qnflsdl,id:shin4687,2,2,0,1298.825,113.25,0
id:qnflsdl,id:sychul67,2,2,0,1182.725,898.7,0
id:qnflsdl,id:todfndl12,2,2,0,9.908333333333333,8.483333333333333,0
id:qnflsdl,id:xpelwh,2,2,0,23.75,20.45,0
id:radioshot1,id:HENSON05,2,2,0,232.66666666666666,95.81666666666666,0
id:radioshot1,id:dialine,2,2,0,13.75,7.716666666666667,0
id:radioshot1,id:roykie151,2,2,0,130.44166666666666,13.966666666666667,0
id:radioshot1,id:tkrldh,2,2,0,8.775,5.75,0
id:radioshot1,id:vincent85,2,2,0,151.39166666666665,9.816666666666666,0
id:regions,id:BlackEyes23,2,2,0,16.5,11.316666666666666,0
id:regions,id:chojja,2,2,0,1138.8,339.48333333333335,0
id:regions,id:iloveyousun,2,2,0,17.308333333333334,16.733333333333334,0
id:regions,id:iskoke,2,2,0,7.233333333333333,5.216666666666667,0
id:regions,id:kanoutsider,2,2,0,16.008333333333333,12.35,0
id:regions,id:oasiticjoo19,2,2,0,336.03333333333336,25.75,0
id:regions,id:redondor,2,2,0,117.10833333333333,8.433333333333334,0
id:regions,id:wind1123,2,2,0,8.641666666666666,7.5,0
id:regions,id:新) 허정무(blue123,2,2,0,15.491666666666667,10.15,0
id:reiun,id:kanoutsider,2,2,0,30.258333333333333,8.5,0
id:rera,id:kyul1107,2,2,0,166.29166666666666,7.083333333333333,0
id:rhcp11,id:rhcp11,2,2,0,13.716666666666667,13.116666666666667,2
id:rhcp11,id:wind1123,2,2,0,13.591666666666667,13.066666666666666,0
id:roe2k,id:kinomayu,2,2,0,9.708333333333334,7.15,0
id:rukk7812,id:KINGBATI,2,2,0,12.166666666666668,5.15,0
id:rukk7812,id:adios00,2,2,0,93.09166666666667,46.233333333333334,0
id:rukk7812,id:ar10,2,2,0,12.416666666666666,5.683333333333334,0
id:rukk7812,id:bomulsearch,2,2,0,21.183333333333334,13.266666666666667,0
id:rukk7812,id:burtsbees,2,2,0,190.58333333333331,50.333333333333336,0
id:rukk7812,id:childpicture,2,2,0,9.575,6.366666666666666,0
id:rukk7812,id:chojja,2,2,0,1364.8916666666667,466.0,0
id:rukk7812,id:citable,2,2,0,352.3916666666667,49.333333333333336,0
id:rukk7812,id:cjhoon87,2,2,0,156.625,15.283333333333333,0
id:rukk7812,id:ehdtks9286,2,2,0,241.99166666666667,6.983333333333333,0
id:rukk7812,id:ehihoho,2,2,0,8.808333333333334,8.25,0
id:rukk7812,id:erec,2,2,0,134.58333333333334,15.883333333333333,0
id:rukk7812,id:iloveyousun,2,2,0,17.8,9.9,0
id:rukk7812,id:megacoffee25,2,2,0,114.64166666666668,21.766666666666666,0
id:rukk7812,id:mhp3rd,2,2,0,41.724999999999994,18.35,0
id:rukk7812,id:mingzzi,2,2,0,72.58333333333333,67.11666666666666,0
id:rukk7812,id:nicehost1234,2,2,0,198.53333333333336,181.51666666666668,0
id:rukk7812,id:osodos,2,2,0,27.09166666666667,20.283333333333335,0
id:rukk7812,id:qnflsdl,2,2,0,88.49166666666667,10.833333333333334,0
id:rukk7812,id:raistlin1,2,2,0,9.091666666666667,6.016666666666667,0
id:rukk7812,id:regnier,2,2,0,28.96666666666667,6.366666666666666,0
id:rukk7812,id:seungman98,2,2,0,158.68333333333334,9.416666666666666,0
id:rukk7812,id:spark9944,2,2,0,1203.3166666666666,920.75,0
id:rukk7812,id:todfndl12,2,2,0,10.65,7.883333333333334,0
id:rukk7812,id:umamusume,2,2,0,41.458333333333336,5.2,0
id:rukk7812,id:yellowsoul,2,2,0,27.766666666666666,9.033333333333333,0
id:rukk7812,id:zxcvv,2,2,0,288.1,241.51666666666668,0
id:sc1984,id:bookae1,2,2,0,28.041666666666664,6.033333333333333,0
id:scary910,id:roe2k,2,2,0,158.35833333333335,8.35,0
id:sexline,id:shkj22,2,2,0,16.725,15.183333333333334,0
id:shkj22,id:monkjm,2,2,0,31.90833333333333,5.666666666666667,0
id:snap23,id:cauking,2,2,0,21.575,11.733333333333333,0
id:snap23,id:cubana,2,2,0,137.64166666666668,10.983333333333333,0
id:snap23,id:dosa0705,2,2,0,32.583333333333336,29.55,0
id:snap23,id:icarus4301,2,2,0,213.71666666666667,11.116666666666667,0
id:snap23,id:kokomong,2,2,0,10.158333333333333,5.2,0
id:snap23,id:shkj22,2,2,0,40.81666666666666,8.55,0
id:snap23,id:vnweq956,2,2,0,13.416666666666666,6.7,0
id:snap23,id:yjs1g,2,2,0,161.70833333333331,15.2,0
id:soccerfw16,id:vincent85,2,2,0,185.45833333333331,177.13333333333333,0
id:soccerlineid,id:consul,2,2,0,7.683333333333334,6.416666666666667,0
id:solution78,id:adios00,2,2,0,17.966666666666665,8.283333333333333,0
id:solution78,id:cydia14,2,2,0,105.36666666666667,9.716666666666667,0
id:solution78,id:eory24,2,2,0,15.433333333333334,9.933333333333334,0
id:solution78,id:gogumadory,2,2,0,129.1,8.983333333333333,0
id:solution78,id:jmw1121,2,2,0,6.641666666666667,6.533333333333333,0
id:solution78,id:kanoutsider,2,2,0,15.424999999999999,9.633333333333333,0
id:solution78,id:kicheon,2,2,0,30.925,6.65,0
id:solution78,id:mirissoul2,2,2,0,102.74166666666667,22.766666666666666,0
id:solution78,id:sonhh,2,2,0,215.875,7.933333333333334,0
id:solution78,id:vnweq956,2,2,0,26.375,16.783333333333335,0
id:soparkbj,id:horsedongh,2,2,0,363.89166666666665,10.783333333333333,0
id:sounited13,id:colacup,2,2,0,23.85,13.616666666666667,0
id:sounited13,id:lfcthismeans,2,2,0,11.525,7.9,0
id:sounited13,id:monkjm,2,2,0,42.3,21.866666666666667,0
id:sounited13,id:qnflsdl,2,2,0,20.958333333333332,9.633333333333333,0
id:sounited13,id:yellowsoul,2,2,0,10.066666666666666,6.933333333333334,0
id:stynerkn,id:donka,2,2,0,24.258333333333333,10.85,0
id:summernight,id:Clousewitz,2,2,0,188.95,22.75,0
id:summernight,id:bluepillz,2,2,0,7.858333333333334,6.416666666666667,0
id:summernight,id:chun1149,2,2,0,11.616666666666667,9.133333333333333,0
id:summernight,id:colacup,2,2,0,239.46666666666667,10.633333333333333,0
id:summernight,id:horsedongh,2,2,0,10.741666666666667,8.383333333333333,0
id:summernight,id:kostanjino,2,2,0,442.17499999999995,436.6333333333333,0
id:summernight,id:mazenta064,2,2,0,222.84166666666667,170.56666666666666,0
id:thuyu,id:erec,2,2,0,23.558333333333334,15.35,0
id:thuyu,id:oasiticjoo19,2,2,0,29.608333333333334,23.316666666666666,0
id:tjfghksss,id:bluepillz,2,2,0,14.341666666666667,5.2,0
id:tkrhdgus1,id:hopes,2,2,0,15.333333333333332,13.416666666666666,0
id:tkrhdgus1,id:press21cc,2,2,0,7.691666666666666,6.166666666666667,0
id:tkrhdgus1,id:spoops,2,2,0,7.7333333333333325,6.083333333333333,0
id:toninho07,id:flamans1,2,2,0,26.266666666666666,6.766666666666667,0
id:traum0105,id:shkj22,2,2,0,29.908333333333335,18.0,0
id:ttkwnffj,id:iglaman,2,2,0,7.491666666666667,6.616666666666666,0
id:twija100,id:twija100,2,2,0,18.2,5.75,2
id:typoonj2,id:leed7584,2,2,0,27.616666666666667,8.883333333333333,0
id:typoonj2,id:tkrldh,2,2,0,10.416666666666668,8.816666666666666,0
id:typoonj2,id:wenli,2,2,0,17.883333333333333,7.833333333333333,0
id:unknownuser,id:iloveyousun,2,2,0,218.6833333333333,8.65,0
id:unknownuser,id:juventus82,2,2,0,186.975,120.91666666666667,0
id:unknownuser,id:kostanjino,2,2,0,49.75833333333333,20.783333333333335,0
id:unknownuser,id:mcraky,2,2,0,34.05833333333334,9.3,0
id:unknownuser,id:qnflsdl,2,2,0,352.85833333333335,50.5,0
id:unknownuser,id:raistlin1,2,2,0,1350.2166666666667,666.1833333333333,0
id:unknownuser,id:raulgonzo,2,2,0,264.9666666666667,227.31666666666666,0
id:unknownuser,id:roe2k,2,2,0,57.11666666666667,14.716666666666667,0
id:unknownuser,id:thesilver,2,2,0,438.94166666666666,360.8833333333333,0
id:vincent85,id:oasiticjoo19,2,2,0,8.858333333333334,7.816666666666666,0
id:vincent85,id:taz79,2,2,0,14.416666666666668,8.783333333333333,0
id:whddlqlgodrl,id:messiya2022,2,2,0,201.73333333333332,12.0,0
id:whddlqlgodrl,id:roe2k,2,2,0,67.78333333333333,35.166666666666664,0
id:wind1123,id:BongGu1103,2,2,0,64.39166666666667,32.61666666666667,0
id:wind1123,id:feeder00,2,2,0,30.0,11.1,0
id:wind1123,id:roe2k,2,2,0,79.25833333333334,8.433333333333334,0
id:xxvxx,id:Mokko,2,2,0,40.36666666666667,10.516666666666667,0
id:xxvxx,id:antivan,2,2,0,215.53333333333336,15.033333333333333,0
id:xxvxx,id:claxn7,2,2,0,8.025,7.466666666666667,0
id:xxvxx,id:leoperiseus,2,2,0,28.941666666666666,10.616666666666667,0
id:xxvxx,id:raistlin1,2,2,0,519.5666666666667,32.18333333333333,0
id:xxvxx,id:roe2k,2,2,0,471.0083333333333,239.01666666666668,0
id:xxvxx,id:yeodarl,2,2,0,163.0,24.516666666666666,0
id:yally1010,id:roe2k,2,2,0,42.65833333333333,29.533333333333335,0
id:yally1010,id:yally1010,2,2,0,9.516666666666667,6.483333333333333,2
id:yo821281,id:ar10,2,2,0,11.991666666666667,8.566666666666666,0
id:yo821281,id:cubana,2,2,0,398.30833333333334,358.75,0
id:yo821281,id:footpodo,2,2,0,116.75833333333334,9.65,0
id:yo821281,id:ifleet,2,2,0,32.0,9.35,0
id:yo821281,id:placebo,2,2,0,28.666666666666664,13.916666666666666,0
id:yo821281,id:sdh90,2,2,0,71.15,9.25,0
id:yo821281,id:taebari,2,2,0,7.758333333333334,6.5,0
id:yo821281,id:thesilver,2,2,0,46.65,17.066666666666666,0
id:yo821281,id:vincent85,2,2,0,23.03333333333333,18.133333333333333,0
id:yo821281,id:wenli,2,2,0,60.06666666666666,6.116666666666666,0
id:yo821281,id:zesus91,2,2,0,283.54166666666663,222.45,0
id:zero080,id:Clousewitz,2,2,0,6.016666666666667,6.0,0
id:zero080,id:colacup,2,2,0,16.191666666666666,10.233333333333333,0
id:zero080,id:hpkim90,2,2,0,9.208333333333334,8.4,0
id:zero080,id:sdh90,2,2,0,12.516666666666666,10.916666666666666,0
id:zero080,id:shkj22,2,2,0,6.583333333333334,5.933333333333334,0
id:zestgo,id:oasiticjoo19,2,2,0,29.916666666666664,11.183333333333334,0
id:zxcvbnm00765,id:cauking,2,2,0,427.4166666666667,14.766666666666667,0
id:zxcvbnm00765,id:okao,2,2,0,18.741666666666667,14.433333333333334,0
id:LJM1389,id:Tenhag,2,1,0,27.541666666666664,6.283333333333333,0
id:LJM1389,id:andrewjsj,2,1,0,28.125,26.1,0
id:LJM1389,id:spoops,2,1,0,612.0416666666666,601.4333333333333,0
id:ManU01,id:yeodarl,2,1,0,18.358333333333334,15.433333333333334,0
id:Mkisduchang,id:yeodarl,2,1,0,1035.825,1030.9833333333333,0
id:Pacojung102,id:eiskzm,2,1,0,17.1,15.4,0
id:bluepillz,id:j8wkfn,2,1,0,370.14166666666665,370.0833333333333,0
id:bulbol,id:cokabel,2,1,0,29.491666666666667,28.65,0
id:bulbol,id:finishking,2,1,0,135.95833333333334,135.9,0
id:bundes1,id:gomepj,2,1,0,300.1166666666667,299.6,0
id:carmenhayes,id:jec0412,2,1,0,441.7,439.6333333333333,0
id:chun1149,id:darkforce,2,1,0,527.0166666666667,219.4,0
id:colacup,id:colacup,2,1,0,45.625,45.266666666666666,2
id:dadoocom,id:vlffpqhtm,2,1,0,226.15,225.43333333333334,0
id:dlawls,id:ktma1001,2,1,0,30.516666666666666,28.883333333333333,0
id:dlawls,id:skylky,2,1,0,9.908333333333335,9.516666666666667,0
id:golfking,id:golfking,2,1,0,7.991666666666667,7.416666666666667,2
id:grit,id:TheHart,2,1,0,323.6583333333333,321.6166666666667,0
id:grit,id:dlawls,2,1,0,9.258333333333333,8.666666666666666,0
id:grit,id:kicking,2,1,0,13.5,12.333333333333334,0
id:hak4544,id:hinboong,2,1,0,74.61666666666667,74.2,0
id:hjs3191,id:chojja,2,1,0,207.14166666666665,205.5,0
id:hobro,id:cubana,2,1,0,17.758333333333333,6.766666666666667,0
id:hodoeel,id:geni0,2,1,0,132.525,132.43333333333334,0
id:hodoeel,id:raistlin1,2,1,0,24.55,9.25,0
id:htht709,id:mirissoul2,2,1,0,25.43333333333333,24.966666666666665,0
id:hyeok497,id:geni0,2,1,0,12.583333333333332,12.1,0
id:hypeboy,id:citable,2,1,0,14.508333333333333,13.5,0
id:hypeboy,id:ksb7872,2,1,0,470.51666666666665,469.1,0
id:impactx84,id:citable,2,1,0,13.166666666666668,12.716666666666667,0
id:j8wkfn,id:hodoeel,2,1,0,12.116666666666667,11.266666666666667,0
id:jeffkent,id:ses2580k,2,1,0,8.95,8.533333333333333,0
id:kakaka10,id:monkjm,2,1,0,10.825,5.766666666666667,0
id:kanginmom,id:liking83,2,1,0,44.125,41.21666666666667,0
id:keias1024,id:aduno,2,1,0,6.258333333333333,6.016666666666667,0
id:kokomong,id:j8wkfn,2,1,0,6.125,5.383333333333334,0
id:lovedavich,id:lavlemon,2,1,0,12.425,11.033333333333333,0
id:masok01,id:balochanda,2,1,0,265.1166666666667,264.7,0
id:mhp3rd,id:nalratoss,2,1,0,168.69166666666666,155.38333333333333,0
id:mrnohsr,id:mrnohsr,2,1,0,10.7,10.5,2
id:novacane,id:citable,2,1,0,1000.1833333333334,5.683333333333334,0
id:novacane,id:hsando1,2,1,0,428.60833333333335,392.46666666666664,0
id:puh1993,id:Luhamnn47,2,1,0,443.8416666666667,442.3833333333333,0
id:qnflsdl,id:Luhamnn47,2,1,0,645.4083333333333,644.5333333333333,0
id:rascol,id:rascol,2,1,0,9.658333333333333,7.383333333333334,2
id:rrlatls18,id:spoops,2,1,0,97.98333333333335,50.7,0
id:rukk7812,id:bohaesoju,2,1,0,350.04999999999995,349.9,0
id:sanapati,id:PL5675,2,1,0,68.55,64.83333333333333,0
id:soccerfw16,id:hinboong,2,1,0,123.34166666666667,123.01666666666667,0
id:solution78,id:citable,2,1,0,386.16666666666663,384.45,0
id:solution78,id:dsgmjj,2,1,0,180.16666666666669,178.4,0
id:solution78,id:inflam,2,1,0,48.29166666666667,46.61666666666667,0
id:soparkbj,id:citable,2,1,0,1309.3083333333332,179.48333333333332,0
id:summernight,id:balochanda,2,1,0,846.95,151.13333333333333,0
id:twinpeaks1,id:monkjm,2,1,0,27.875,26.75,0
id:wind1123,id:shrnhoist,2,1,0,15.966666666666667,5.933333333333334,0
id:wjqslek,id:monkjm,2,1,0,12.708333333333334,8.816666666666666,0
id:yally1010,id:horizon,2,1,0,15.258333333333333,14.833333333333334,0
id:yeodarl,id:dadoocom,2,1,0,11.025,5.25,0
id:yo821281,id:ses2580k,2,1,0,447.81666666666666,446.75,0
id:zero080,id:realysoccer,2,1,0,13.291666666666666,12.883333333333333,0
id:0405psv,id:ehsaksk,1,1,0,5.466666666666667,5.466666666666667,0
id:0405psv,id:taz79,1,1,0,51.266666666666666,51.266666666666666,0
id:100m2,id:bluepillz,1,1,0,5.466666666666667,5.466666666666667,0
id:1987vintage,id:BlackEyes23,1,1,0,5.333333333333333,5.333333333333333,0
id:1987vintage,id:Brown,1,1,0,38.71666666666667,38.71666666666667,0
id:1987vintage,id:Ibrahima,1,1,0,11.516666666666667,11.516666666666667,0
id:1987vintage,id:Marshmello,1,1,0,10.083333333333334,10.083333333333334,0
id:1987vintage,id:bundes1,1,1,0,25.7,25.7,0
id:1987vintage,id:dleoduq1234,1,1,0,7.216666666666667,7.216666666666667,0
